id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,school_levels
2809,0,0,0,0,pre,67,0,NA,31,1,1,2
2841,0,0,0,0,pre,81,0,NA,31,1,1,2
2420,0,0,0,0,pre,91,0,NA,24,1,1,2
5093,0,0,0,0,pre,101,1,NA,2,1,1,2
2898,0,0,0,0,pre,105,0,NA,31,1,1,2
604,0,0,0,0,pre,111,0,NA,13,1,1,2
2272,0,0,0,0,pre,115,0,NA,24,1,1,2
1690,0,0,0,0,pre,119,1,Armed Groups,16,1,1,2
1805,0,0,0,0,pre,137,0,NA,19,1,1,2
2671,0,0,0,0,pre,160,0,NA,24,1,1,2
1096,0,0,0,0,pre,168,0,NA,3,1,1,2
2598,0,0,0,0,pre,176,0,NA,24,1,1,2
1651,0,0,0,0,pre,183,0,NA,16,1,1,2
1563,0,0,0,0,pre,195,0,NA,16,1,1,2
680,0,0,0,0,pre,204,1,NA,2,1,1,2
5079,0,0,0,0,pre,235,0,NA,18,1,1,2
1309,0,0,0,0,pre,248,1,NA,18,1,1,2
1497,0,0,0,0,pre,253,0,NA,16,1,1,2
2441,0,0,0,0,pre,257,0,NA,24,1,1,2
435,34,155,1,1,pre,264,0,NA,13,1,1,2
5068,0,0,0,0,pre,285,0,NA,16,1,1,2
1467,0,0,0,0,pre,287,1,NA,16,1,1,2
4058,0,0,0,0,pre,290,1,NA,25,1,1,2
1399,0,0,0,0,pre,290,0,NA,17,1,1,2
382,0,0,0,0,pre,305,0,NA,2,1,1,2
942,0,0,0,0,pre,337,1,NA,3,1,1,2
1052,0,0,0,0,pre,403,0,NA,3,1,1,2
1749,0,0,0,0,pre,423,0,NA,16,1,1,2
1643,0,0,0,0,pre,476,0,NA,16,1,1,2
887,0,0,0,0,pre,644,0,NA,3,1,1,2
361,0,0,0,0,pre,723,0,NA,2,1,1,2
1644,0,0,0,0,pre,962,0,NA,16,1,1,2
4682,0,0,0,0,pre,1047,1,NA,22,1,1,2
508,34,155,1,1,pre,1258,0,NA,13,1,1,2
3815,0,0,0,0,pre,115,1,NA,27,0,1,1
2102,3,3,1,1,pre,160,1,Armed Groups,19,0,1,1
456,12,54,1,1,pre,486,1,NA,2,0,1,1
4574,0,0,0,0,pre,756,0,NA,29,0,1,1
2286,0,0,0,0,pre,35,0,NA,24,1,0,1
201,0,0,0,0,pre,37,1,NA,2,1,0,1
2232,0,0,0,0,pre,43,0,NA,24,1,0,1
2611,0,0,0,0,pre,47,0,NA,24,1,0,1
3385,0,0,0,0,pre,175,1,NA,1,1,0,1
1752,0,0,0,0,pre,230,0,NA,16,1,0,1
2376,0,0,0,0,pre,236,0,NA,24,1,0,1
1769,15,2,1,1,pre,630,0,NA,19,1,0,1
4586,0,0,0,0,pre,26,0,NA,29,1,1,2
2436,0,0,0,0,pre,40,0,NA,24,1,1,2
2390,0,0,0,0,pre,41,0,NA,24,1,1,2
2243,0,0,0,0,pre,44,0,NA,24,1,1,2
2164,0,0,0,0,pre,53,0,NA,19,1,1,2
4667,0,0,0,0,pre,74,1,NA,22,1,1,2
2896,0,0,0,0,pre,76,0,NA,31,1,1,2
2631,36,236,1,1,pre,84,0,NA,24,1,1,2
4925,0,0,0,0,pre,91,0,NA,23,1,1,2
3973,5,45,1,1,pre,95,1,NA,28,1,1,2
2277,0,0,0,0,pre,96,0,NA,24,1,1,2
2255,0,0,0,0,pre,99,0,NA,24,1,1,2
2998,0,0,0,0,pre,103,0,NA,24,1,1,2
2300,0,0,0,0,pre,111,0,NA,24,1,1,2
1230,0,0,0,0,pre,116,0,NA,15,1,1,2
1696,0,0,0,0,pre,117,0,NA,16,1,1,2
2402,0,0,0,0,pre,120,0,NA,24,1,1,2
4678,0,0,0,0,pre,124,1,NA,22,1,1,2
2921,0,0,0,0,pre,133,0,NA,31,1,1,2
2222,0,0,0,0,pre,135,0,NA,24,1,1,2
5020,1,0,0,1,pre,135,0,NA,2,1,1,2
2260,0,0,0,0,pre,142,0,NA,24,1,1,2
3276,2,0,0,1,pre,145,1,NA,31,1,1,2
4508,0,0,0,0,pre,155,0,NA,29,1,1,2
4866,0,0,0,0,pre,157,0,NA,21,1,1,2
2506,0,0,0,0,pre,158,0,NA,24,1,1,2
2334,0,0,0,0,pre,166,0,NA,24,1,1,2
2701,0,0,0,0,pre,172,0,NA,31,1,1,2
4512,0,0,0,0,pre,176,0,NA,29,1,1,2
1856,0,0,0,0,pre,188,0,NA,19,1,1,2
1883,0,0,0,0,pre,191,0,NA,16,1,1,2
2400,0,0,0,0,pre,192,1,NA,24,1,1,2
2933,0,0,0,0,pre,194,0,NA,31,1,1,2
2830,0,0,0,0,pre,199,0,NA,31,1,1,2
2483,0,0,0,0,pre,200,0,NA,24,1,1,2
1748,0,0,0,0,pre,204,0,NA,16,1,1,2
2201,6,0,0,1,pre,209,0,NA,24,1,1,2
2123,1,0,0,1,pre,210,1,NA,19,1,1,2
367,0,0,0,0,pre,218,1,NA,2,1,1,2
1164,0,0,0,0,pre,259,1,NA,15,1,1,2
889,0,0,0,0,pre,281,0,NA,3,1,1,2
1304,0,0,0,0,pre,317,0,NA,18,1,1,2
1297,0,0,0,0,pre,318,0,NA,18,1,1,2
2431,0,0,0,0,pre,321,0,NA,24,1,1,2
4803,0,0,0,0,pre,327,0,NA,21,1,1,2
1374,0,0,0,0,pre,382,0,NA,17,1,1,2
42,0,0,0,0,pre,384,0,NA,2,1,1,2
791,0,0,0,0,pre,419,1,NA,3,1,1,2
2742,0,0,0,0,pre,427,0,NA,31,1,1,2
1108,36,236,1,1,pre,431,1,Armed Groups,3,1,1,2
1383,0,0,0,0,pre,436,0,NA,17,1,1,2
4290,0,0,0,0,pre,449,0,NA,1,1,1,2
929,0,0,0,0,pre,482,1,Armed Groups,3,1,1,2
852,0,0,0,0,pre,510,1,Armed Groups,3,1,1,2
1577,0,0,0,0,pre,540,0,NA,16,1,1,2
884,93,728,1,1,pre,576,1,NA,3,1,1,2
1117,36,236,1,1,pre,610,1,NA,3,1,1,2
1135,0,0,0,0,pre,626,0,NA,2,1,1,2
1279,0,0,0,0,pre,649,0,NA,18,1,1,2
669,1,0,0,1,pre,743,0,NA,2,1,1,2
2206,0,0,0,0,pre,750,0,NA,24,1,1,2
1083,37,236,1,1,pre,902,1,Armed Groups,3,1,1,2
1403,0,0,0,0,pre,62,0,NA,17,0,1,1
3025,0,0,0,0,pre,100,0,NA,31,0,1,1
4836,0,0,0,0,pre,122,0,NA,23,0,1,1
4550,0,0,0,0,pre,211,0,NA,29,0,1,1
4088,0,0,0,0,pre,243,1,NA,25,0,1,1
4498,5,13,1,1,pre,335,0,NA,29,0,1,1
3452,0,0,0,0,pre,349,0,NA,1,0,1,1
4763,0,0,0,0,pre,29,0,NA,21,1,0,1
3980,5,45,1,1,pre,76,1,NA,28,1,0,1
4555,0,0,0,0,pre,125,0,NA,29,1,0,1
4922,0,0,0,0,pre,126,0,NA,23,1,0,1
4489,5,13,1,1,pre,154,0,NA,29,1,0,1
1302,0,0,0,0,pre,249,1,NA,18,1,0,1
2210,6,0,0,1,pre,400,0,NA,24,1,0,1
696,5,4,1,1,pre,726,0,NA,2,1,0,1
3308,1,0,0,1,pre,525,1,NA,30,1,1,2
2567,0,0,0,0,pre,61,0,NA,24,1,1,2
2547,0,0,0,0,pre,61,0,NA,24,1,1,2
2624,0,0,0,0,pre,69,1,NA,24,1,1,2
2330,0,0,0,0,pre,96,0,NA,24,1,1,2
2619,36,236,1,1,pre,99,0,NA,24,1,1,2
3006,0,0,0,0,pre,102,0,NA,24,1,1,2
1819,0,0,0,0,pre,111,1,NA,19,1,1,2
2245,0,0,0,0,pre,112,0,NA,24,1,1,2
1282,0,0,0,0,pre,122,0,NA,18,1,1,2
1762,0,0,0,0,pre,125,0,NA,19,1,1,2
3001,0,0,0,0,pre,134,0,NA,24,1,1,2
2464,0,0,0,0,pre,146,0,NA,24,1,1,2
2489,0,0,0,0,pre,154,0,NA,24,1,1,2
4865,0,0,0,0,pre,154,0,NA,23,1,1,2
4188,0,0,0,0,pre,156,0,NA,1,1,1,2
2712,0,0,0,0,pre,162,0,NA,31,1,1,2
4573,0,0,0,0,pre,170,0,NA,29,1,1,2
2426,0,0,0,0,pre,172,0,NA,24,1,1,2
2437,0,0,0,0,pre,174,0,NA,24,1,1,2
2633,0,0,0,0,pre,174,0,NA,24,1,1,2
2559,0,0,0,0,pre,192,0,NA,24,1,1,2
4766,0,0,0,0,pre,192,1,NA,22,1,1,2
3269,0,0,0,0,pre,195,0,NA,31,1,1,2
2349,0,0,0,0,pre,208,0,NA,24,1,1,2
3938,5,45,1,1,pre,230,0,NA,28,1,1,2
1483,0,0,0,0,pre,240,0,NA,16,1,1,2
1927,0,0,0,0,pre,250,0,NA,19,1,1,2
1191,1,0,0,1,pre,253,0,NA,15,1,1,2
4730,0,0,0,0,pre,261,0,NA,21,1,1,2
5148,0,0,0,0,pre,263,0,NA,26,1,1,2
3790,0,0,0,0,pre,282,0,NA,27,1,1,2
910,0,0,0,0,pre,282,1,Armed Groups,3,1,1,2
5151,0,0,0,0,pre,287,0,NA,26,1,1,2
1436,0,0,0,0,pre,293,0,NA,17,1,1,2
2218,0,0,0,0,pre,314,0,NA,24,1,1,2
2871,9,23,1,1,pre,350,0,NA,31,1,1,2
1650,0,0,0,0,pre,379,1,NA,16,1,1,2
1773,0,0,0,0,pre,390,0,NA,19,1,1,2
161,3,4,1,1,pre,417,0,NA,2,1,1,2
329,3,4,1,1,pre,445,0,NA,2,1,1,2
1662,0,0,0,0,pre,446,1,NA,16,1,1,2
141,0,0,0,0,pre,464,1,NA,2,1,1,2
3122,0,0,0,0,pre,514,0,NA,28,1,1,2
5111,0,0,0,0,pre,518,1,NA,20,1,1,2
2832,0,0,0,0,pre,565,0,NA,2,1,1,2
106,160,2535,1,1,pre,580,0,NA,2,1,1,2
1653,0,0,0,0,pre,587,0,NA,16,1,1,2
36,0,0,0,0,pre,616,0,NA,2,1,1,2
301,0,0,0,0,pre,621,0,NA,2,1,1,2
4303,0,0,0,0,pre,623,0,NA,16,1,1,2
2244,0,0,0,0,pre,626,0,NA,24,1,1,2
439,34,155,1,1,pre,1047,1,NA,13,1,1,2
162,1,4,1,1,pre,1246,0,NA,2,1,1,2
3060,0,0,0,0,pre,115,1,NA,31,0,1,1
5188,0,0,0,0,pre,137,0,NA,26,0,1,1
3836,9,0,0,1,pre,167,0,NA,27,0,1,1
191,3,4,1,1,pre,398,1,NA,2,0,1,1
1419,0,0,0,0,pre,450,1,NA,17,0,1,1
3950,5,45,1,1,pre,80,0,NA,28,1,0,1
2476,0,0,0,0,pre,86,0,NA,13,1,0,1
2564,0,0,0,0,pre,99,0,NA,24,1,0,1
4873,0,0,0,0,pre,114,0,NA,23,1,0,1
3797,0,0,0,0,pre,153,0,NA,27,1,0,1
1834,0,0,0,0,pre,258,0,NA,19,1,0,1
2074,3,3,1,1,pre,290,1,NA,19,1,0,1
49,1,0,0,1,pre,334,0,NA,2,1,0,1
3352,30,133,1,1,pre,690,1,Armed Groups,30,1,1,2
3320,30,133,1,1,pre,900,1,NA,30,1,1,2
2975,0,0,0,0,pre,18,0,NA,31,1,1,2
2552,0,0,0,0,pre,53,0,NA,24,1,1,2
2055,0,0,0,0,pre,55,0,NA,19,1,1,2
4164,0,0,0,0,pre,60,1,NA,25,1,1,2
1989,0,0,0,0,pre,61,0,NA,19,1,1,2
1477,0,0,0,0,pre,70,1,NA,16,1,1,2
2997,0,0,0,0,pre,71,0,NA,24,1,1,2
2637,0,0,0,0,pre,73,1,NA,24,1,1,2
2852,0,0,0,0,pre,74,0,NA,31,1,1,2
2627,0,0,0,0,pre,74,0,NA,24,1,1,2
2513,0,0,0,0,pre,76,0,NA,24,1,1,2
2838,0,0,0,0,pre,79,1,NA,31,1,1,2
4992,0,0,0,0,pre,81,0,NA,23,1,1,2
2587,0,0,0,0,pre,82,1,NA,24,1,1,2
4808,0,0,0,0,pre,85,0,NA,23,1,1,2
573,0,0,0,0,pre,86,0,NA,13,1,1,2
1013,0,0,0,0,pre,90,1,Armed Groups,3,1,1,2
5169,0,0,0,0,pre,90,0,NA,26,1,1,2
4944,0,0,0,0,pre,95,0,NA,23,1,1,2
2923,0,0,0,0,pre,99,0,NA,31,1,1,2
379,0,0,0,0,pre,100,0,NA,2,1,1,2
2462,0,0,0,0,pre,101,0,NA,24,1,1,2
1065,0,0,0,0,pre,106,0,NA,3,1,1,2
2870,0,0,0,0,pre,108,0,NA,31,1,1,2
2880,0,0,0,0,pre,113,0,NA,31,1,1,2
1189,1,0,0,1,pre,120,0,NA,15,1,1,2
2811,0,0,0,0,pre,123,0,NA,13,1,1,2
2160,0,0,0,0,pre,123,1,Armed Groups,19,1,1,2
2953,2,0,0,1,pre,129,0,NA,31,1,1,2
2909,0,0,0,0,pre,131,0,NA,31,1,1,2
2184,0,0,0,0,pre,135,0,NA,24,1,1,2
2533,0,0,0,0,pre,142,0,NA,24,1,1,2
3920,0,0,0,0,pre,144,0,NA,20,1,1,2
1599,0,0,0,0,pre,147,0,NA,16,1,1,2
5174,0,0,0,0,pre,149,1,NA,26,1,1,2
2603,0,0,0,0,pre,150,1,NA,24,1,1,2
2145,0,0,0,0,pre,153,1,NA,19,1,1,2
2158,0,0,0,0,pre,155,1,NA,19,1,1,2
1612,0,0,0,0,pre,161,0,NA,16,1,1,2
4259,0,0,0,0,pre,169,0,Armed Groups,28,1,1,2
2336,0,0,0,0,pre,169,0,NA,24,1,1,2
2446,1,0,0,1,pre,169,0,NA,24,1,1,2
4196,0,0,0,0,pre,169,0,NA,28,1,1,2
4401,0,0,0,0,pre,175,1,NA,1,1,1,2
2499,0,0,0,0,pre,176,0,NA,24,1,1,2
2720,0,0,0,0,pre,178,0,NA,31,1,1,2
2672,0,0,0,0,pre,184,0,NA,24,1,1,2
2154,0,0,0,0,pre,184,0,NA,19,1,1,2
579,8,0,0,1,pre,186,0,NA,13,1,1,2
3101,0,0,0,0,pre,200,0,NA,28,1,1,2
3108,0,0,0,0,pre,205,0,NA,28,1,1,2
1588,0,0,0,0,pre,210,0,NA,16,1,1,2
5016,6,0,0,1,pre,214,0,NA,24,1,1,2
738,0,0,0,0,pre,235,0,NA,13,1,1,2
4772,0,0,0,0,pre,238,0,NA,21,1,1,2
4292,0,0,0,0,pre,238,1,NA,16,1,1,2
1162,0,0,0,0,pre,239,0,NA,15,1,1,2
1999,5,3,1,1,pre,255,1,NA,19,1,1,2
2715,0,0,0,0,pre,265,0,NA,31,1,1,2
1824,0,0,0,0,pre,268,1,NA,19,1,1,2
2343,0,0,0,0,pre,277,0,NA,24,1,1,2
1144,0,0,0,0,pre,281,0,NA,3,1,1,2
3942,5,45,1,1,pre,281,0,NA,28,1,1,2
1346,0,0,0,0,pre,288,0,NA,14,1,1,2
3235,5,45,1,1,pre,300,0,NA,28,1,1,2
4074,0,0,0,0,pre,301,0,NA,25,1,1,2
5061,0,0,0,0,pre,302,0,NA,16,1,1,2
2252,0,0,0,0,pre,320,1,NA,24,1,1,2
1772,15,2,1,1,pre,322,1,NA,19,1,1,2
946,0,0,0,0,pre,328,1,Armed Groups,3,1,1,2
1652,36,236,1,1,pre,331,0,NA,16,1,1,2
2916,0,0,0,0,pre,335,1,NA,31,1,1,2
2228,6,0,0,1,pre,336,0,NA,24,1,1,2
4478,5,13,1,1,pre,350,0,NA,29,1,1,2
1963,4,12,1,1,pre,351,1,Armed Groups,19,1,1,2
1426,0,0,0,0,pre,358,1,NA,17,1,1,2
4319,0,0,0,0,pre,370,0,NA,1,1,1,2
989,18,230,1,1,pre,383,1,NA,3,1,1,2
1317,0,0,0,0,pre,388,0,NA,18,1,1,2
912,0,0,0,0,pre,393,1,NA,3,1,1,2
4708,12,55,1,1,pre,396,1,NA,22,1,1,2
3775,11,0,0,1,pre,408,1,NA,6,1,1,2
1816,15,2,1,1,pre,411,0,NA,19,1,1,2
662,1,0,0,1,pre,430,0,NA,2,1,1,2
1760,0,0,0,0,pre,450,0,NA,16,1,1,2
3999,5,45,1,1,pre,487,0,NA,28,1,1,2
1725,1,0,0,1,pre,495,0,NA,16,1,1,2
1586,0,0,0,0,pre,506,0,NA,16,1,1,2
1350,0,0,0,0,pre,509,1,NA,17,1,1,2
805,0,0,0,0,pre,512,1,Armed Groups,3,1,1,2
281,1,0,0,1,pre,520,0,NA,2,1,1,2
3751,11,0,0,1,pre,530,1,NA,6,1,1,2
4666,0,0,0,0,pre,539,1,NA,22,1,1,2
4762,44,1218,1,1,pre,544,1,NA,22,1,1,2
270,1,0,0,1,pre,546,0,NA,2,1,1,2
4697,44,1218,1,1,pre,546,1,NA,22,1,1,2
298,0,0,0,0,pre,549,0,NA,2,1,1,2
1601,0,0,0,0,pre,550,1,NA,16,1,1,2
5198,0,0,0,0,pre,568,1,NA,26,1,1,2
714,2,10,1,1,pre,576,0,Armed Groups,13,1,1,2
1613,0,0,0,0,pre,582,0,NA,16,1,1,2
47,0,0,0,0,pre,610,1,NA,2,1,1,2
1132,160,2535,1,1,pre,611,0,NA,2,1,1,2
4358,0,0,0,0,pre,616,0,NA,1,1,1,2
414,0,0,0,0,pre,634,1,NA,2,1,1,2
87,161,2539,1,1,pre,648,0,NA,2,1,1,2
4065,0,0,0,0,pre,665,0,NA,25,1,1,2
1138,0,0,0,0,pre,665,1,NA,2,1,1,2
402,0,0,0,0,pre,702,1,NA,2,1,1,2
400,0,0,0,0,pre,795,0,NA,2,1,1,2
427,12,54,1,1,pre,836,1,NA,2,1,1,2
341,0,0,0,0,pre,883,1,NA,2,1,1,2
4077,0,0,0,0,pre,890,1,NA,25,1,1,2
2246,0,0,0,0,pre,931,0,NA,24,1,1,2
4828,8,10,1,1,pre,970,1,NA,21,1,1,2
5158,0,0,0,0,pre,995,1,NA,21,1,1,2
271,1,0,0,1,pre,996,0,NA,2,1,1,2
3284,30,133,1,1,pre,1132,0,NA,30,1,1,2
2022,0,0,0,0,pre,54,1,NA,19,0,1,1
2450,0,0,0,0,pre,65,0,NA,24,0,1,1
2063,8,7,1,1,pre,65,1,NA,19,0,1,1
3879,0,0,0,0,pre,71,0,NA,27,0,1,1
2263,0,0,0,0,pre,107,0,NA,24,0,1,1
4462,0,0,0,0,pre,109,0,NA,29,0,1,1
1886,0,0,0,0,pre,120,0,NA,19,0,1,1
2733,0,0,0,0,pre,170,0,NA,31,0,1,1
4490,0,0,0,0,pre,189,0,NA,29,0,1,1
4729,0,0,0,0,pre,208,0,NA,24,0,1,1
445,0,0,0,0,pre,209,1,NA,13,0,1,1
2081,3,3,1,1,pre,234,1,NA,19,0,1,1
5116,0,0,0,0,pre,239,0,NA,25,0,1,1
242,1,0,0,1,pre,250,1,NA,2,0,1,1
4260,0,0,0,0,pre,300,0,NA,25,0,1,1
3892,11,0,0,1,pre,306,1,NA,6,0,1,1
4199,0,0,0,0,pre,353,0,NA,25,0,1,1
2517,0,0,0,0,pre,8,0,NA,24,1,0,1
484,0,0,0,0,pre,27,0,NA,13,1,0,1
1930,0,0,0,0,pre,34,0,NA,19,1,0,1
2256,0,0,0,0,pre,48,0,NA,24,1,0,1
4812,0,0,0,0,pre,70,0,NA,23,1,0,1
3567,30,133,1,1,pre,72,0,NA,1,1,0,1
4268,0,0,0,0,pre,80,0,Armed Groups,28,1,0,1
2833,0,0,0,0,pre,95,0,NA,31,1,0,1
4950,0,0,0,0,pre,101,0,NA,23,1,0,1
4048,0,0,0,0,pre,124,0,NA,25,1,0,1
4530,0,0,0,0,pre,135,0,NA,29,1,0,1
4979,0,0,0,0,pre,139,0,NA,23,1,0,1
2696,0,0,0,0,pre,142,0,NA,31,1,0,1
4987,0,0,0,0,pre,148,0,NA,23,1,0,1
3951,5,45,1,1,pre,151,0,NA,28,1,0,1
4975,0,0,0,0,pre,162,0,NA,23,1,0,1
1156,2,0,0,1,pre,171,0,NA,15,1,0,1
4799,0,0,0,0,pre,197,1,NA,23,1,0,1
4054,0,0,0,0,pre,209,0,NA,25,1,0,1
1422,0,0,0,0,pre,271,0,NA,17,1,0,1
4517,0,0,0,0,pre,289,0,NA,29,1,0,1
4191,0,0,0,0,pre,296,0,NA,25,1,0,1
223,1,0,0,1,pre,296,0,NA,2,1,0,1
4326,0,0,0,0,pre,307,0,NA,1,1,0,1
3934,11,0,0,1,pre,361,0,NA,6,1,0,1
3978,5,45,1,1,pre,372,0,NA,28,1,0,1
4238,0,0,0,0,pre,377,0,NA,25,1,0,1
3764,11,0,0,1,pre,386,1,NA,6,1,0,1
1274,0,0,0,0,pre,392,1,NA,18,1,0,1
3784,11,0,0,1,pre,494,1,NA,6,1,0,1
3755,11,0,0,1,pre,530,0,NA,6,1,0,1
121,161,2539,1,1,pre,545,0,NA,2,1,0,1
3762,11,0,0,1,pre,631,0,NA,6,1,0,1
4004,5,45,1,1,pre,650,0,NA,28,1,0,1
661,1,0,0,1,pre,790,1,NA,2,1,0,1
637,0,0,0,0,pre,1005,0,NA,2,1,0,1
4680,0,0,0,0,pre,50,0,NA,21,1,1,2
4991,0,0,0,0,pre,72,0,NA,21,1,1,2
1971,0,0,0,0,pre,76,0,NA,19,1,1,2
4977,1,0,0,1,pre,96,1,NA,23,1,1,2
2505,0,0,0,0,pre,106,0,NA,24,1,1,2
2647,0,0,0,0,pre,110,0,NA,24,1,1,2
2568,0,0,0,0,pre,116,0,NA,24,1,1,2
583,2,10,1,1,pre,120,0,NA,13,1,1,2
355,160,2535,1,1,pre,123,0,NA,2,1,1,2
2323,0,0,0,0,pre,127,0,NA,24,1,1,2
2356,0,0,0,0,pre,131,0,NA,24,1,1,2
4040,0,0,0,0,pre,134,1,NA,25,1,1,2
1087,0,0,0,0,pre,140,0,NA,3,1,1,2
5066,0,0,0,0,pre,148,0,NA,3,1,1,2
2434,0,0,0,0,pre,152,0,NA,24,1,1,2
1544,0,0,0,0,pre,156,1,NA,16,1,1,2
3031,0,0,0,0,pre,158,0,NA,16,1,1,2
492,0,0,0,0,pre,178,0,NA,13,1,1,2
1510,0,0,0,0,pre,191,0,NA,16,1,1,2
5005,1,0,0,1,pre,191,1,NA,23,1,1,2
691,2,10,1,1,pre,195,0,Armed Groups,13,1,1,2
1530,0,0,0,0,pre,197,0,NA,16,1,1,2
5200,11,27,1,1,pre,201,0,NA,26,1,1,2
1954,0,0,0,0,pre,204,1,NA,19,1,1,2
4107,0,0,0,0,pre,204,1,NA,25,1,1,2
1546,0,0,0,0,pre,205,0,NA,16,1,1,2
4565,0,0,0,0,pre,214,1,NA,29,1,1,2
705,2,10,1,1,pre,220,1,NA,13,1,1,2
2264,0,0,0,0,pre,229,0,NA,24,1,1,2
1009,18,230,1,1,pre,232,1,NA,3,1,1,2
2616,36,236,1,1,pre,236,1,NA,24,1,1,2
4674,0,0,0,0,pre,238,0,Armed Groups,22,1,1,2
372,1,0,0,1,pre,250,0,NA,2,1,1,2
2666,0,0,0,0,pre,250,0,NA,24,1,1,2
464,0,0,0,0,pre,265,0,NA,13,1,1,2
3990,0,0,0,0,pre,267,0,NA,28,1,1,2
720,2,10,1,1,pre,268,0,NA,13,1,1,2
416,0,0,0,0,pre,270,1,NA,2,1,1,2
2181,0,0,0,0,pre,282,0,NA,24,1,1,2
993,0,0,0,0,pre,293,1,NA,3,1,1,2
1406,0,0,0,0,pre,293,1,NA,17,1,1,2
641,0,0,0,0,pre,298,0,NA,13,1,1,2
3864,0,0,0,0,pre,299,0,NA,20,1,1,2
712,2,10,1,1,pre,300,0,NA,13,1,1,2
3945,5,45,1,1,pre,310,1,Armed Groups,28,1,1,2
4458,0,0,0,0,pre,310,0,NA,29,1,1,2
1329,0,0,0,0,pre,315,1,NA,14,1,1,2
1061,0,0,0,0,pre,330,1,Armed Groups,3,1,1,2
1589,0,0,0,0,pre,337,0,NA,16,1,1,2
1359,0,0,0,0,pre,339,1,NA,14,1,1,2
797,93,728,1,1,pre,339,0,NA,3,1,1,2
2663,15,2,1,1,pre,352,0,NA,19,1,1,2
1630,0,0,0,0,pre,355,0,NA,16,1,1,2
1367,0,0,0,0,pre,356,1,NA,18,1,1,2
1120,0,0,0,0,pre,368,0,Armed Groups,3,1,1,2
4545,5,13,1,1,pre,384,0,NA,29,1,1,2
4020,0,0,0,0,pre,385,0,NA,28,1,1,2
5034,0,0,0,0,pre,393,1,NA,13,1,1,2
1555,0,0,0,0,pre,416,0,NA,16,1,1,2
1884,0,0,0,0,pre,472,0,NA,16,1,1,2
1566,0,0,0,0,pre,480,0,NA,16,1,1,2
3761,11,0,0,1,pre,482,0,NA,6,1,1,2
777,0,0,0,0,pre,487,0,Armed Groups,3,1,1,2
2353,0,0,0,0,pre,488,0,NA,24,1,1,2
2760,0,0,0,0,pre,490,0,NA,13,1,1,2
349,1,0,0,1,pre,505,1,NA,2,1,1,2
459,34,155,1,1,pre,512,0,NA,13,1,1,2
109,160,2535,1,1,pre,526,1,NA,2,1,1,2
1141,1,0,0,1,pre,527,1,Armed Groups,2,1,1,2
651,4,0,0,1,pre,531,0,NA,2,1,1,2
4444,5,13,1,1,pre,535,0,NA,29,1,1,2
52,1,0,0,1,pre,578,0,NA,2,1,1,2
4294,0,0,0,0,pre,582,1,NA,16,1,1,2
2867,0,0,0,0,pre,606,0,NA,31,1,1,2
1680,36,236,1,1,pre,609,1,NA,16,1,1,2
3563,0,0,0,0,pre,643,0,NA,1,1,1,2
3134,0,0,0,0,pre,670,0,NA,28,1,1,2
685,0,0,0,0,pre,683,0,NA,2,1,1,2
925,0,0,0,0,pre,711,1,Armed Groups,3,1,1,2
653,1,0,0,1,pre,734,0,NA,2,1,1,2
340,1,0,0,1,pre,773,0,NA,2,1,1,2
29,1,0,0,1,pre,916,0,NA,2,1,1,2
1079,36,236,1,1,pre,964,0,NA,3,1,1,2
153,3,4,1,1,pre,990,0,NA,2,1,1,2
113,3,4,1,1,pre,1246,1,NA,2,1,1,2
1198,0,0,0,0,pre,32,0,Armed Groups,15,0,1,1
3891,0,0,0,0,pre,102,0,NA,6,0,1,1
3877,0,0,0,0,pre,169,0,NA,6,0,1,1
407,12,54,1,1,pre,385,0,NA,2,0,1,1
568,0,0,0,0,pre,409,0,NA,13,0,1,1
2999,0,0,0,0,pre,9,0,NA,24,1,0,1
2575,0,0,0,0,pre,13,0,NA,24,1,0,1
3115,0,0,0,0,pre,33,0,NA,28,1,0,1
4957,0,0,0,0,pre,52,0,NA,21,1,0,1
2049,0,0,0,0,pre,69,1,NA,19,1,0,1
3855,0,0,0,0,pre,80,0,NA,27,1,0,1
3963,5,45,1,1,pre,85,1,Armed Groups,28,1,0,1
690,3,4,1,1,pre,98,0,NA,2,1,0,1
1301,0,0,0,0,pre,116,0,NA,18,1,0,1
204,0,0,0,0,pre,124,1,NA,2,1,0,1
4481,0,0,0,0,pre,129,0,NA,29,1,0,1
4453,5,13,1,1,pre,135,0,NA,29,1,0,1
3848,0,0,0,0,pre,143,0,NA,27,1,0,1
2766,0,0,0,0,pre,152,1,NA,13,1,0,1
4528,0,0,0,0,pre,156,1,NA,29,1,0,1
1210,1,0,0,1,pre,195,1,NA,15,1,0,1
3948,0,0,0,0,pre,204,1,NA,6,1,0,1
4532,5,13,1,1,pre,215,0,NA,29,1,0,1
3994,0,0,0,0,pre,242,0,NA,28,1,0,1
3939,11,0,0,1,pre,309,1,NA,6,1,0,1
3577,42,434,1,1,pre,332,0,NA,1,1,0,1
4614,0,0,0,0,pre,340,0,NA,29,1,0,1
3885,11,0,0,1,pre,406,1,NA,6,1,0,1
652,0,0,0,0,pre,437,0,NA,2,1,0,1
3583,42,434,1,1,pre,523,0,NA,1,1,0,1
3161,0,0,0,0,pre,528,0,NA,28,1,0,1
