id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,school_levels
1950,0,0,0,0,post,46,0,NA,19,1,1,2
4160,0,0,0,0,post,25,0,NA,25,1,1,2
4159,0,0,0,0,post,23,0,NA,25,1,1,2
1223,0,0,0,0,post,111,0,NA,15,1,1,2
425,16,54,1,1,post,24,1,Armed Groups,2,1,1,2
2597,2,0,0,1,post,57,0,NA,24,1,1,2
4430,0,0,0,0,post,66,0,NA,1,1,1,2
258,3,4,1,1,post,63,0,NA,2,1,1,2
2894,1,0,0,1,post,93,1,NA,31,1,1,2
5055,0,0,0,0,post,94,1,NA,3,1,1,2
3353,42,434,1,1,post,127,0,NA,1,1,1,2
2176,3,3,1,1,post,72,1,Armed Groups,19,1,1,2
2261,0,0,0,0,post,70,1,NA,24,1,1,2
4119,0,0,0,0,post,75,0,NA,25,1,1,2
422,12,54,1,1,post,99,1,NA,19,1,1,2
832,93,728,1,1,post,271,1,NA,3,1,1,2
280,1,0,0,1,post,275,1,NA,2,1,1,2
1645,36,236,1,1,post,310,0,NA,16,1,1,2
5081,0,0,0,0,post,335,0,NA,1,1,1,2
4127,0,0,0,0,post,3,0,NA,25,1,0,1
883,0,0,0,0,post,47,0,NA,3,1,0,1
3273,2,0,0,1,post,113,0,NA,31,1,0,1
3256,0,0,0,0,post,59,0,NA,31,1,0,1
865,93,728,1,1,post,63,0,NA,3,1,0,1
324,162,2539,1,1,post,39,1,NA,2,1,1,2
1204,2,0,0,1,post,36,1,NA,15,1,1,2
2602,2,0,0,1,post,37,0,NA,24,1,1,2
1857,0,0,0,0,post,60,0,NA,19,1,1,2
1394,0,0,0,0,post,81,0,NA,17,1,1,2
3066,0,0,0,0,post,70,0,NA,16,1,1,2
430,0,0,0,0,post,107,0,NA,2,1,1,2
2046,0,0,0,0,post,95,1,NA,19,1,1,2
3321,30,133,1,1,post,115,0,NA,30,1,1,2
898,93,728,1,1,post,24,1,NA,3,1,1,2
3299,30,133,1,1,post,126,1,Armed Groups,30,1,0,1
622,2,10,1,1,post,80,0,NA,13,1,0,1
2484,0,0,0,0,post,73,0,NA,24,1,0,1
2002,0,0,0,0,post,100,1,NA,19,1,0,1
4687,44,1218,1,1,post,57,0,NA,22,1,0,1
3606,42,434,1,1,post,85,0,NA,1,1,0,1
4679,44,1218,1,1,post,205,1,NA,22,1,1,2
79,0,0,0,0,post,42,0,NA,2,1,1,2
1853,0,0,0,0,post,14,0,NA,19,1,1,2
4094,0,0,0,0,post,23,0,NA,25,1,1,2
4162,0,0,0,0,post,17,0,NA,25,1,1,2
565,34,155,1,1,post,15,1,NA,13,1,1,2
2009,0,0,0,0,post,24,0,NA,19,1,1,2
2165,0,0,0,0,post,34,0,Armed Groups,19,1,1,2
3271,0,0,0,0,post,31,1,NA,31,1,1,2
1252,9,13,1,1,post,64,0,NA,15,1,1,2
3372,42,434,1,1,post,48,0,NA,1,1,1,2
730,0,0,0,0,post,52,0,NA,13,1,1,2
4935,1,0,0,1,post,68,1,NA,23,1,1,2
1869,0,0,0,0,post,63,0,NA,19,1,1,2
2492,0,0,0,0,post,77,0,NA,24,1,1,2
3558,0,0,0,0,post,52,0,NA,1,1,1,2
1458,36,236,1,1,post,92,0,NA,16,1,1,2
2897,1,0,0,1,post,123,0,NA,31,1,1,2
3626,0,0,0,0,post,77,0,NA,1,1,1,2
4651,44,1218,1,1,post,105,1,NA,22,1,1,2
4752,44,1218,1,1,post,167,1,NA,22,1,1,2
4630,44,1218,1,1,post,155,1,NA,22,1,1,2
2270,0,0,0,0,post,196,1,Armed Groups,24,1,1,2
5060,162,2539,1,1,post,172,0,NA,16,1,1,2
3393,30,133,1,1,post,250,1,Armed Groups,30,1,1,2
4665,0,0,0,0,post,34,1,NA,22,1,0,1
646,4,4,1,1,post,92,0,NA,2,1,0,1
3798,1,0,0,1,post,45,0,NA,20,1,0,1
4940,1,0,0,1,post,64,1,NA,23,1,0,1
618,2,10,1,1,post,86,0,NA,13,1,0,1
327,0,0,0,0,post,74,0,NA,2,1,0,1
3275,1,0,0,1,post,121,1,NA,31,1,0,1
3335,30,133,1,1,post,125,0,NA,30,1,0,1
869,0,0,0,0,post,246,0,NA,3,1,0,1
2143,2,12,1,1,post,29,0,NA,19,1,1,2
1955,0,0,0,0,post,33,0,NA,19,1,1,2
2105,0,0,0,0,post,23,0,NA,19,1,1,2
2259,0,0,0,0,post,43,0,NA,24,1,1,2
610,2,10,1,1,post,31,0,NA,13,1,1,2
1330,0,0,0,0,post,34,0,NA,14,1,1,2
697,2,10,1,1,post,43,0,NA,13,1,1,2
2291,0,0,0,0,post,57,0,NA,24,1,1,2
1203,2,0,0,1,post,120,1,NA,15,1,1,2
2621,2,0,0,1,post,79,0,NA,24,1,1,2
482,0,0,0,0,post,66,0,NA,13,1,1,2
1977,5,3,1,1,post,108,1,NA,19,1,1,2
4205,0,0,0,0,post,72,1,NA,28,1,1,2
2494,0,0,0,0,post,36,0,NA,24,1,1,2
1695,0,0,0,0,post,82,0,NA,16,1,1,2
2456,0,0,0,0,post,91,0,NA,24,1,1,2
693,0,0,0,0,post,76,1,NA,13,1,1,2
1997,4,12,1,1,post,85,0,NA,19,1,1,2
2297,0,0,0,0,post,76,0,Armed Groups,24,1,1,2
336,4,0,0,1,post,51,1,NA,2,1,1,2
2943,0,0,0,0,post,91,0,NA,31,1,1,2
2082,3,3,1,1,post,97,0,NA,19,1,1,2
4871,0,0,0,0,post,93,0,NA,21,1,1,2
2189,0,0,0,0,post,101,0,NA,24,1,1,2
2268,0,0,0,0,post,104,0,NA,24,1,1,2
1949,0,0,0,0,post,103,1,NA,19,1,1,2
1476,0,0,0,0,post,124,0,NA,16,1,1,2
442,34,155,1,1,post,253,0,NA,13,1,1,2
2278,0,0,0,0,post,130,0,NA,24,1,1,2
1251,9,13,1,1,post,216,1,NA,15,1,1,2
2017,0,0,0,0,post,147,0,NA,19,1,1,2
5184,0,0,0,0,post,88,0,NA,26,1,1,2
2962,0,0,0,0,post,87,NA,NA,31,1,1,2
246,0,0,0,0,post,312,0,NA,2,1,1,2
1319,0,0,0,0,post,24,0,NA,18,0,1,1
3794,0,0,0,0,post,75,0,NA,27,0,1,1
2042,8,7,1,1,post,32,1,NA,19,1,0,1
2240,3,0,0,1,post,79,0,NA,2,1,0,1
2412,0,0,0,0,post,14,0,NA,24,1,0,1
5191,11,27,1,1,post,114,1,NA,26,1,0,1
4647,0,0,0,0,post,86,1,NA,22,1,0,1
770,93,728,1,1,post,100,1,NA,3,1,0,1
4644,44,1218,1,1,post,161,1,NA,22,1,0,1
3754,6,0,0,1,post,157,1,NA,27,1,0,1
2054,8,7,1,1,post,121,1,NA,19,1,1,2
3094,0,0,0,0,post,5,0,NA,28,1,1,2
577,0,0,0,0,post,17,0,NA,13,1,1,2
2470,0,0,0,0,post,26,0,NA,24,1,1,2
953,18,230,1,1,post,32,1,NA,3,1,1,2
1960,0,0,0,0,post,33,0,NA,19,1,1,2
4700,0,0,0,0,post,67,1,NA,22,1,1,2
563,0,0,0,0,post,39,0,NA,13,1,1,2
2335,0,0,0,0,post,45,0,NA,24,1,1,2
5156,0,0,0,0,post,46,0,NA,25,1,1,2
1810,0,0,0,0,post,58,0,NA,19,1,1,2
756,0,0,0,0,post,20,0,NA,13,1,1,2
2626,0,0,0,0,post,65,1,NA,24,1,1,2
1404,0,0,0,0,post,35,0,NA,17,1,1,2
399,0,0,0,0,post,58,0,NA,2,1,1,2
1277,1,0,0,1,post,50,1,NA,15,1,1,2
4895,0,0,0,0,post,59,0,NA,21,1,1,2
692,1,0,0,1,post,78,1,NA,2,1,1,2
3433,0,0,0,0,post,53,0,NA,1,1,1,2
3820,0,0,0,0,post,81,0,NA,27,1,1,2
4890,1,0,0,1,post,34,1,NA,23,1,1,2
403,0,0,0,0,post,79,0,NA,2,1,1,2
3850,6,0,0,1,post,41,0,Armed Groups,27,1,1,2
1469,0,0,0,0,post,89,1,NA,16,1,1,2
1961,0,0,0,0,post,72,0,NA,19,1,1,2
2405,0,0,0,0,post,80,0,NA,24,1,1,2
1283,0,0,0,0,post,73,0,NA,18,1,1,2
2752,0,0,0,0,post,114,1,NA,31,1,1,2
998,18,230,1,1,post,117,1,NA,3,1,1,2
4156,0,0,0,0,post,75,1,NA,25,1,1,2
1147,0,0,0,0,post,250,1,NA,15,1,1,2
433,12,54,1,1,post,163,0,NA,2,1,1,2
545,34,155,1,1,post,74,0,NA,13,1,1,2
5095,0,0,0,0,post,159,1,NA,1,1,1,2
817,93,728,1,1,post,205,1,NA,3,1,1,2
4869,0,0,0,0,post,200,0,NA,21,1,1,2
2235,0,0,0,0,post,191,0,NA,24,1,1,2
650,1,0,0,1,post,316,0,NA,2,1,1,2
3057,0,0,0,0,post,225,0,NA,16,1,1,2
2037,0,0,0,0,post,23,1,NA,19,0,1,1
1240,0,0,0,0,post,31,1,NA,15,0,1,1
1355,0,0,0,0,post,79,1,NA,18,0,1,1
1320,0,0,0,0,post,86,1,NA,14,0,1,1
2025,5,3,1,1,post,100,0,NA,19,1,0,1
2041,0,0,0,0,post,31,1,NA,19,1,0,1
3833,0,0,0,0,post,43,0,NA,27,1,0,1
4872,0,0,0,0,post,36,0,NA,21,1,0,1
902,0,0,0,0,post,57,1,Armed Groups,3,1,0,1
1306,0,0,0,0,post,150,0,NA,18,1,0,1
3056,0,0,0,0,post,78,0,NA,16,1,0,1
227,1,0,0,1,post,241,0,NA,2,1,0,1
1276,2,0,0,1,post,205,1,NA,18,1,0,1
256,161,2535,1,1,post,194,0,NA,2,1,0,1
415,12,54,1,1,post,391,0,NA,2,1,0,1
3301,4,0,0,1,post,48,1,NA,30,1,1,2
2377,0,0,0,0,post,24,0,NA,24,1,1,2
1918,0,0,0,0,post,23,0,NA,19,1,1,2
1921,0,0,0,0,post,37,0,Armed Groups,19,1,1,2
2258,0,0,0,0,post,49,0,NA,24,1,1,2
1991,0,0,0,0,post,47,0,NA,19,1,1,2
485,0,0,0,0,post,67,0,NA,13,1,1,2
1311,1,0,0,1,post,56,1,NA,15,1,1,2
4638,0,0,0,0,post,63,1,Armed Groups,22,1,1,2
364,4,4,1,1,post,62,0,NA,2,1,1,2
2122,0,0,0,0,post,97,1,NA,19,1,1,2
4677,0,0,0,0,post,111,1,Armed Groups,22,1,1,2
915,0,0,0,0,post,105,1,NA,3,1,1,2
848,0,0,0,0,post,163,0,Armed Groups,3,1,1,2
2092,3,3,1,1,post,213,1,NA,19,1,1,2
3766,6,0,0,1,post,26,1,NA,27,1,1,2
2089,8,7,1,1,post,8,1,NA,19,0,1,1
1413,0,0,0,0,post,64,0,NA,17,0,1,1
3026,37,236,1,1,post,75,1,NA,3,0,1,1
2623,0,0,0,0,post,13,0,NA,24,1,0,1
4567,0,0,0,0,post,54,0,NA,29,1,0,1
4562,0,0,0,0,post,116,0,NA,29,1,0,1
4837,0,0,0,0,post,77,0,NA,23,1,0,1
549,34,155,1,1,post,59,0,NA,13,1,0,1
4827,0,0,0,0,post,88,0,NA,23,1,0,1
4795,0,0,0,0,post,168,0,NA,21,1,0,1
3828,0,0,0,0,post,167,0,NA,27,1,0,1
947,0,0,0,0,post,79,1,Armed Groups,3,1,0,1
2141,0,0,0,0,post,12,0,NA,19,1,1,2
2148,1,0,0,1,post,25,0,NA,19,1,1,2
2534,0,0,0,0,post,28,0,NA,24,1,1,2
295,0,0,0,0,post,40,0,NA,2,1,1,2
2369,0,0,0,0,post,33,0,NA,24,1,1,2
2012,0,0,0,0,post,74,1,NA,19,1,1,2
4232,0,0,0,0,post,50,1,NA,25,1,1,2
2432,1,0,0,1,post,60,0,NA,24,1,1,2
1338,0,0,0,0,post,58,0,NA,14,1,1,2
1153,0,0,0,0,post,68,0,NA,15,1,1,2
4693,1,0,0,1,post,60,1,NA,22,1,1,2
4177,0,0,0,0,post,72,0,NA,25,1,1,2
1910,0,0,0,0,post,80,0,NA,19,1,1,2
4411,42,434,1,1,post,50,0,NA,1,1,1,2
1863,0,0,0,0,post,77,0,NA,16,1,1,2
2966,0,0,0,0,post,69,1,NA,31,1,1,2
1099,37,236,1,1,post,116,0,NA,3,1,1,2
3927,11,0,0,1,post,92,0,NA,6,1,1,2
476,0,0,0,0,post,93,0,NA,13,1,1,2
3281,2,0,0,1,post,107,0,NA,31,1,1,2
5146,0,0,0,0,post,81,0,NA,26,1,1,2
820,93,728,1,1,post,97,1,NA,3,1,1,2
1343,0,0,0,0,post,92,1,NA,14,1,1,2
2510,2,0,0,1,post,95,0,NA,24,1,1,2
906,0,0,0,0,post,102,1,Armed Groups,3,1,1,2
4273,0,0,0,0,post,85,0,NA,25,1,1,2
4737,2,0,0,1,post,99,1,NA,22,1,1,2
2974,1,0,0,1,post,108,0,NA,24,1,1,2
1056,0,0,0,0,post,110,0,NA,3,1,1,2
1981,0,0,0,0,post,104,1,NA,19,1,1,2
408,0,0,0,0,post,145,0,NA,2,1,1,2
2120,3,3,1,1,post,138,1,Armed Groups,19,1,1,2
2908,1,0,0,1,post,96,0,NA,31,1,1,2
1347,0,0,0,0,post,188,1,NA,14,1,1,2
1357,0,0,0,0,post,149,1,NA,17,1,1,2
2900,0,0,0,0,post,210,0,NA,2,1,1,2
1420,0,0,0,0,post,210,0,NA,17,1,1,2
684,0,0,0,0,post,362,0,NA,2,1,1,2
1298,0,0,0,0,post,45,0,NA,18,0,1,1
1349,0,0,0,0,post,56,0,NA,14,0,1,1
4200,0,0,0,0,post,111,1,NA,25,0,1,1
531,161,2539,1,1,post,65,0,NA,2,0,1,1
3779,11,0,0,1,post,291,1,NA,6,0,1,1
3823,9,0,0,1,post,60,0,NA,27,1,0,1
4417,0,0,0,0,post,18,0,NA,1,1,0,1
1889,0,0,0,0,post,52,0,NA,19,1,0,1
4464,5,13,1,1,post,85,0,NA,29,1,0,1
876,0,0,0,0,post,91,0,NA,3,1,0,1
2119,1,0,0,1,post,114,0,NA,19,1,0,1
3818,9,0,0,1,post,57,0,NA,27,1,0,1
4449,0,0,0,0,post,109,0,NA,29,1,0,1
4482,5,13,1,1,post,39,0,NA,29,1,0,1
3509,0,0,0,0,post,184,0,NA,1,1,0,1
3781,11,0,0,1,post,317,1,NA,6,1,0,1
3298,1,0,0,1,post,154,1,Armed Groups,30,1,1,2
3055,0,0,0,0,post,109,0,NA,16,1,1,2
4876,0,0,0,0,post,12,1,NA,23,1,1,2
2191,0,0,0,0,post,30,0,NA,24,1,1,2
1215,0,0,0,0,post,18,0,NA,15,1,1,2
1182,0,0,0,0,post,28,1,NA,15,1,1,2
1984,0,0,0,0,post,30,1,NA,19,1,1,2
4344,0,0,0,0,post,36,1,NA,1,1,1,2
1209,1,0,0,1,post,37,1,NA,15,1,1,2
2203,0,0,0,0,post,57,0,NA,24,1,1,2
1830,0,0,0,0,post,48,0,NA,19,1,1,2
1307,0,0,0,0,post,57,0,NA,18,1,1,2
3429,0,0,0,0,post,107,1,NA,1,1,1,2
913,0,0,0,0,post,83,1,Armed Groups,3,1,1,2
2067,8,7,1,1,post,69,1,NA,19,1,1,2
1175,0,0,0,0,post,76,1,NA,15,1,1,2
3571,42,434,1,1,post,91,0,NA,1,1,1,2
4753,0,0,0,0,post,93,1,NA,22,1,1,2
1344,0,0,0,0,post,49,0,NA,14,1,1,2
1161,1,0,0,1,post,40,1,Armed Groups,15,1,1,2
2812,0,0,0,0,post,70,0,NA,31,1,1,2
974,18,230,1,1,post,100,1,NA,3,1,1,2
1633,0,0,0,0,post,107,1,NA,16,1,1,2
1607,0,0,0,0,post,92,0,NA,16,1,1,2
463,0,0,0,0,post,98,0,NA,13,1,1,2
2212,0,0,0,0,post,105,0,NA,24,1,1,2
1585,0,0,0,0,post,113,0,NA,16,1,1,2
71,1,0,0,1,post,106,0,NA,2,1,1,2
976,18,230,1,1,post,146,1,NA,3,1,1,2
5043,18,230,1,1,post,149,1,NA,3,1,1,2
1381,0,0,0,0,post,124,1,NA,14,1,1,2
304,0,0,0,0,post,81,0,NA,2,1,1,2
2947,9,23,1,1,post,182,0,NA,31,1,1,2
4392,42,434,1,1,post,123,0,NA,1,1,1,2
3183,5,45,1,1,post,114,0,NA,28,1,1,2
3979,5,45,1,1,post,326,1,NA,28,1,1,2
2942,0,0,0,0,post,195,0,NA,31,1,1,2
1006,0,0,0,0,post,175,1,NA,3,1,1,2
5186,0,0,0,0,post,121,0,NA,26,1,1,2
224,161,2539,1,1,post,121,1,NA,2,1,1,2
5047,18,230,1,1,post,231,1,NA,3,1,1,2
347,0,0,0,0,post,267,0,NA,2,1,1,2
1170,2,0,0,1,post,28,0,NA,15,0,1,1
3677,0,0,0,0,post,40,0,NA,1,0,1,1
1303,0,0,0,0,post,81,0,NA,18,0,1,1
5165,0,0,0,0,post,115,0,NA,26,0,1,1
2826,1,0,0,1,post,45,0,NA,2,1,0,1
4788,0,0,0,0,post,2,0,NA,22,1,0,1
2236,0,0,0,0,post,8,0,NA,24,1,0,1
2472,0,0,0,0,post,39,0,NA,24,1,0,1
4428,42,434,1,1,post,56,0,NA,1,1,0,1
4923,0,0,0,0,post,81,0,NA,23,1,0,1
4926,0,0,0,0,post,94,0,NA,23,1,0,1
878,0,0,0,0,post,70,1,NA,3,1,0,1
3716,0,0,0,0,post,95,1,NA,1,1,0,1
3987,5,45,1,1,post,175,1,NA,28,1,0,1
1964,5,3,1,1,post,221,1,NA,19,1,0,1
3327,0,0,0,0,post,137,1,NA,30,1,1,2
4686,0,0,0,0,post,12,0,NA,22,1,1,2
1202,0,0,0,0,post,6,1,NA,15,1,1,2
2157,0,0,0,0,post,26,1,Armed Groups,19,1,1,2
1738,0,0,0,0,post,31,0,NA,16,1,1,2
606,0,0,0,0,post,35,1,NA,13,1,1,2
2938,0,0,0,0,post,52,0,NA,31,1,1,2
1837,0,0,0,0,post,62,0,NA,19,1,1,2
3035,1,0,0,1,post,120,0,NA,31,1,1,2
3904,0,0,0,0,post,63,0,NA,20,1,1,2
4891,0,0,0,0,post,57,0,NA,21,1,1,2
3261,0,0,0,0,post,54,0,NA,31,1,1,2
3845,0,0,0,0,post,84,0,NA,27,1,1,2
940,0,0,0,0,post,104,1,NA,3,1,1,2
3099,0,0,0,0,post,81,0,NA,28,1,1,2
1858,0,0,0,0,post,98,0,NA,19,1,1,2
4664,0,0,0,0,post,86,0,NA,21,1,1,2
5150,0,0,0,0,post,69,0,NA,26,1,1,2
1936,0,0,0,0,post,99,0,NA,19,1,1,2
1686,0,0,0,0,post,131,0,NA,16,1,1,2
2114,3,3,1,1,post,118,1,NA,19,1,1,2
5144,0,0,0,0,post,122,0,NA,26,1,1,2
1746,0,0,0,0,post,111,1,NA,16,1,1,2
1731,0,0,0,0,post,137,0,NA,16,1,1,2
588,2,10,1,1,post,126,0,Armed Groups,13,1,1,2
1285,0,0,0,0,post,154,0,NA,18,1,1,2
4781,0,0,0,0,post,150,1,NA,22,1,1,2
890,0,0,0,0,post,537,1,NA,3,1,1,2
1340,0,0,0,0,post,60,1,NA,18,0,1,1
3328,30,133,1,1,post,283,1,NA,30,1,0,1
2344,0,0,0,0,post,18,0,NA,24,1,0,1
3842,0,0,0,0,post,43,0,NA,27,1,0,1
4636,0,0,0,0,post,45,0,NA,22,1,0,1
3168,0,0,0,0,post,54,0,NA,28,1,0,1
2213,0,0,0,0,post,72,0,NA,24,1,0,1
1700,0,0,0,0,post,211,0,NA,16,1,0,1
3735,11,0,0,1,post,205,1,NA,6,1,0,1
3746,11,0,0,1,post,125,1,NA,6,1,0,1
3359,0,0,0,0,post,144,1,Armed Groups,30,1,1,2
4952,0,0,0,0,post,8,1,NA,23,1,1,2
3180,0,0,0,0,post,32,0,NA,28,1,1,2
4137,0,0,0,0,post,3,1,NA,25,1,1,2
1192,2,0,0,1,post,10,1,NA,15,1,1,2
3105,0,0,0,0,post,15,0,NA,28,1,1,2
4499,0,0,0,0,post,19,1,NA,29,1,1,2
2179,0,0,0,0,post,26,1,NA,24,1,1,2
3495,0,0,0,0,post,11,1,NA,1,1,1,2
4085,0,0,0,0,post,28,1,NA,25,1,1,2
2053,8,7,1,1,post,15,0,NA,19,1,1,2
4669,0,0,0,0,post,23,0,NA,22,1,1,2
2403,0,0,0,0,post,35,0,NA,24,1,1,2
761,2,10,1,1,post,38,0,NA,13,1,1,2
1465,0,0,0,0,post,65,0,NA,16,1,1,2
3194,5,45,1,1,post,28,0,NA,28,1,1,2
3803,0,0,0,0,post,35,1,NA,27,1,1,2
2988,37,236,1,1,post,45,0,NA,24,1,1,2
1172,0,0,0,0,post,48,0,NA,15,1,1,2
2698,0,0,0,0,post,48,0,NA,31,1,1,2
4684,0,0,0,0,post,62,1,NA,22,1,1,2
1261,0,0,0,0,post,46,1,NA,15,1,1,2
4185,0,0,0,0,post,49,0,NA,25,1,1,2
4660,0,0,0,0,post,62,0,Armed Groups,22,1,1,2
3813,0,0,0,0,post,61,0,NA,27,1,1,2
3808,0,0,0,0,post,43,0,NA,27,1,1,2
3022,0,0,0,0,post,58,0,NA,31,1,1,2
1370,0,0,0,0,post,48,1,NA,17,1,1,2
4717,0,0,0,0,post,69,1,Armed Groups,22,1,1,2
4033,0,0,0,0,post,81,0,NA,28,1,1,2
561,34,155,1,1,post,32,0,NA,13,1,1,2
987,18,230,1,1,post,81,1,NA,3,1,1,2
2084,3,3,1,1,post,61,1,NA,19,1,1,2
1313,0,0,0,0,post,57,0,NA,18,1,1,2
2762,0,0,0,0,post,76,1,NA,13,1,1,2
4036,0,0,0,0,post,58,0,NA,28,1,1,2
2817,2,10,1,1,post,48,0,NA,13,1,1,2
5039,2,10,1,1,post,111,0,NA,13,1,1,2
1594,0,0,0,0,post,95,0,NA,16,1,1,2
4524,0,0,0,0,post,129,0,NA,29,1,1,2
1925,0,0,0,0,post,83,0,NA,19,1,1,2
368,0,0,0,0,post,98,0,NA,2,1,1,2
1218,1,0,0,1,post,91,1,NA,15,1,1,2
1267,1,0,0,1,post,143,1,NA,15,1,1,2
1881,1,0,0,1,post,96,0,NA,16,1,1,2
1553,0,0,0,0,post,122,0,NA,16,1,1,2
1493,0,0,0,0,post,152,0,NA,16,1,1,2
384,1,0,0,1,post,91,0,NA,2,1,1,2
2331,0,0,0,0,post,121,0,NA,24,1,1,2
4709,0,0,0,0,post,155,1,NA,22,1,1,2
1945,0,0,0,0,post,135,0,NA,19,1,1,2
4591,0,0,0,0,post,173,0,NA,29,1,1,2
1655,0,0,0,0,post,160,0,NA,16,1,1,2
4805,0,0,0,0,post,151,0,NA,22,1,1,2
3090,0,0,0,0,post,76,1,NA,28,1,1,2
1847,15,2,1,1,post,152,0,NA,19,1,1,2
2815,0,0,0,0,post,193,0,NA,13,1,1,2
2231,0,0,0,0,post,171,0,NA,24,1,1,2
5054,0,0,0,0,post,197,0,Armed Groups,3,1,1,2
1740,0,0,0,0,post,215,0,NA,16,1,1,2
4843,8,10,1,1,post,222,0,NA,21,1,1,2
4710,2,0,0,1,post,190,1,NA,22,1,1,2
1909,0,0,0,0,post,253,0,NA,19,1,1,2
4016,11,0,0,1,post,136,0,NA,6,1,1,2
996,93,728,1,1,post,277,1,Armed Groups,3,1,1,2
2249,0,0,0,0,post,302,0,NA,24,1,1,2
914,93,728,1,1,post,100,1,NA,3,1,1,2
4894,8,10,1,1,post,599,0,NA,21,1,1,2
323,162,2539,1,1,post,891,0,NA,2,1,1,2
2062,0,0,0,0,post,30,1,Armed Groups,19,0,1,1
1829,0,0,0,0,post,32,0,NA,19,0,1,1
1352,0,0,0,0,post,24,0,NA,18,0,1,1
3887,0,0,0,0,post,24,0,NA,6,0,1,1
1264,0,0,0,0,post,22,0,NA,15,0,1,1
3881,0,0,0,0,post,74,0,NA,6,0,1,1
1456,37,236,1,1,post,73,0,NA,16,0,1,1
2146,0,0,0,0,post,64,0,Armed Groups,19,0,1,1
4468,0,0,0,0,post,79,0,NA,29,0,1,1
1316,0,0,0,0,post,76,0,NA,18,0,1,1
4791,0,0,0,0,post,66,0,NA,21,0,1,1
1348,0,0,0,0,post,69,0,NA,18,0,1,1
4461,0,0,0,0,post,6,0,NA,29,1,0,1
2374,0,0,0,0,post,14,0,NA,24,1,0,1
2531,0,0,0,0,post,27,0,NA,24,1,0,1
2590,0,0,0,0,post,20,0,NA,24,1,0,1
3796,0,0,0,0,post,26,1,NA,27,1,0,1
2986,37,236,1,1,post,24,0,NA,24,1,0,1
1116,0,0,0,0,post,23,0,NA,3,1,0,1
4540,0,0,0,0,post,54,0,NA,29,1,0,1
4531,0,0,0,0,post,100,0,NA,29,1,0,1
5019,1,0,0,1,post,53,0,NA,2,1,0,1
497,0,0,0,0,post,60,0,NA,13,1,0,1
3847,9,0,0,1,post,58,0,NA,27,1,0,1
4521,0,0,0,0,post,52,0,NA,29,1,0,1
4588,0,0,0,0,post,70,0,NA,29,1,0,1
1379,0,0,0,0,post,87,0,NA,17,1,0,1
4491,0,0,0,0,post,81,0,NA,29,1,0,1
4246,0,0,0,0,post,75,0,NA,25,1,0,1
4484,0,0,0,0,post,119,0,NA,29,1,0,1
979,0,0,0,0,post,142,1,NA,3,1,0,1
1642,34,155,1,1,post,65,0,NA,13,1,0,1
5143,0,0,0,0,post,124,0,NA,1,1,0,1
4022,11,0,0,1,post,123,0,NA,6,1,0,1
4500,0,0,0,0,post,150,0,NA,29,1,0,1
2888,0,0,0,0,post,25,0,NA,31,1,1,2
4882,0,0,0,0,post,26,0,NA,23,1,1,2
2442,0,0,0,0,post,41,0,NA,24,1,1,2
704,0,0,0,0,post,48,0,NA,13,1,1,2
1060,0,0,0,0,post,40,0,NA,3,1,1,2
1491,0,0,0,0,post,55,0,NA,16,1,1,2
2572,0,0,0,0,post,46,0,NA,24,1,1,2
461,0,0,0,0,post,62,0,NA,13,1,1,2
1552,4,1,1,1,post,67,0,NA,16,1,1,2
3010,0,0,0,0,post,60,0,NA,24,1,1,2
1425,0,0,0,0,post,100,0,NA,17,1,1,2
2408,0,0,0,0,post,49,0,NA,24,1,1,2
917,0,0,0,0,post,74,1,Armed Groups,3,1,1,2
4705,2,0,0,1,post,86,1,NA,22,1,1,2
1711,0,0,0,0,post,96,0,NA,16,1,1,2
1611,0,0,0,0,post,90,1,NA,16,1,1,2
5074,42,434,1,1,post,54,0,NA,1,1,1,2
539,34,155,1,1,post,57,0,NA,13,1,1,2
1201,0,0,0,0,post,9,0,NA,15,1,1,2
444,0,0,0,0,post,101,0,NA,2,1,1,2
2003,0,0,0,0,post,150,0,NA,19,1,1,2
900,0,0,0,0,post,83,1,Armed Groups,3,1,1,2
2984,0,0,0,0,post,146,0,NA,24,1,1,2
897,0,0,0,0,post,149,1,Armed Groups,3,1,1,2
1489,0,0,0,0,post,301,0,NA,16,1,1,2
1580,0,0,0,0,post,194,0,NA,16,1,1,2
552,34,155,1,1,post,43,0,NA,13,1,1,2
2538,2,0,0,1,post,223,0,NA,24,1,1,2
1460,0,0,0,0,post,239,0,NA,17,1,1,2
833,0,0,0,0,post,597,1,NA,3,1,1,2
4e3,5,45,1,1,post,192,1,NA,28,1,1,2
4688,0,0,0,0,post,234,0,NA,22,1,1,2
5076,42,434,1,1,post,196,1,NA,1,1,1,2
1431,0,0,0,0,post,81,0,NA,17,0,1,1
4874,0,0,0,0,post,22,0,NA,23,1,0,1
490,0,0,0,0,post,29,0,NA,13,1,0,1
3231,0,0,0,0,post,33,1,NA,28,1,0,1
1287,1,0,0,1,post,58,0,NA,15,1,0,1
2686,2,0,0,1,post,102,1,NA,31,1,0,1
4006,5,45,1,1,post,156,1,NA,28,1,0,1
2345,0,0,0,0,post,21,0,NA,24,1,1,2
2363,0,0,0,0,post,29,0,NA,24,1,1,2
